category,turnIndex,signal,run,mean,std,n,sem
exploring_ai_consciousness,0,belonging_support,run_gpt4o_1_seed_42,0.18,0.044721359549995794,5,0.02
exploring_ai_consciousness,0,emotional_support,run_gpt4o_1_seed_42,0.33999999999999997,0.24083189157584592,5,0.10770329614269009
exploring_ai_consciousness,0,information_guidance,run_gpt4o_1_seed_42,0.72,0.13038404810405302,5,0.05830951894845302
exploring_ai_consciousness,0,social_companionship,run_gpt4o_1_seed_42,0.3,0.0,5,0.0
exploring_ai_consciousness,0,tangible_support,run_gpt4o_1_seed_42,0.04,0.05477225575051661,5,0.024494897427831782
exploring_ai_consciousness,1,belonging_support,run_gpt4o_1_seed_42,0.38,0.08366600265340757,5,0.03741657386773942
exploring_ai_consciousness,1,emotional_support,run_gpt4o_1_seed_42,0.44000000000000006,0.20736441353327717,5,0.09273618495495702
exploring_ai_consciousness,1,information_guidance,run_gpt4o_1_seed_42,0.64,0.19493588689617924,5,0.08717797887081345
exploring_ai_consciousness,1,social_companionship,run_gpt4o_1_seed_42,0.52,0.1095445115010332,5,0.04898979485566355
exploring_ai_consciousness,1,tangible_support,run_gpt4o_1_seed_42,0.08,0.044721359549995794,5,0.02
exploring_ai_consciousness,2,belonging_support,run_gpt4o_1_seed_42,0.3,0.15811388300841897,5,0.07071067811865475
exploring_ai_consciousness,2,emotional_support,run_gpt4o_1_seed_42,0.42000000000000004,0.2167948338867879,5,0.09695359714832653
exploring_ai_consciousness,2,information_guidance,run_gpt4o_1_seed_42,0.6799999999999999,0.10954451150103321,5,0.04898979485566356
exploring_ai_consciousness,2,social_companionship,run_gpt4o_1_seed_42,0.34,0.0894427190999916,5,0.04000000000000001
exploring_ai_consciousness,2,tangible_support,run_gpt4o_1_seed_42,0.06000000000000001,0.05477225575051662,5,0.024494897427831782
exploring_ai_consciousness,3,belonging_support,run_gpt4o_1_seed_42,0.42000000000000004,0.14832396974191325,5,0.066332495807108
exploring_ai_consciousness,3,emotional_support,run_gpt4o_1_seed_42,0.5,0.2345207879911715,5,0.10488088481701516
exploring_ai_consciousness,3,information_guidance,run_gpt4o_1_seed_42,0.6799999999999999,0.04472135954999581,5,0.020000000000000004
exploring_ai_consciousness,3,social_companionship,run_gpt4o_1_seed_42,0.36,0.11401754250991379,5,0.05099019513592784
exploring_ai_consciousness,3,tangible_support,run_gpt4o_1_seed_42,0.06000000000000001,0.05477225575051661,5,0.024494897427831782
exploring_ai_consciousness,4,belonging_support,run_gpt4o_1_seed_42,0.32,0.17888543819998318,5,0.08
exploring_ai_consciousness,4,emotional_support,run_gpt4o_1_seed_42,0.52,0.2683281572999748,5,0.12
exploring_ai_consciousness,4,information_guidance,run_gpt4o_1_seed_42,0.7,0.07071067811865481,5,0.03162277660168382
exploring_ai_consciousness,4,social_companionship,run_gpt4o_1_seed_42,0.3,0.0,5,0.0
exploring_ai_consciousness,4,tangible_support,run_gpt4o_1_seed_42,0.04,0.05477225575051661,5,0.024494897427831782
exploring_ai_consciousness,5,belonging_support,run_gpt4o_1_seed_42,0.36,0.20736441353327723,5,0.09273618495495704
exploring_ai_consciousness,5,emotional_support,run_gpt4o_1_seed_42,0.52,0.25884358211089575,5,0.11575836902790228
exploring_ai_consciousness,5,information_guidance,run_gpt4o_1_seed_42,0.64,0.20736441353327725,5,0.09273618495495706
exploring_ai_consciousness,5,social_companionship,run_gpt4o_1_seed_42,0.3,0.12247448713915891,5,0.05477225575051661
exploring_ai_consciousness,5,tangible_support,run_gpt4o_1_seed_42,0.06000000000000001,0.05477225575051661,5,0.024494897427831782
exploring_ai_consciousness,6,belonging_support,run_gpt4o_1_seed_42,0.4,0.21213203435596423,5,0.09486832980505136
exploring_ai_consciousness,6,emotional_support,run_gpt4o_1_seed_42,0.5700000000000001,0.2636285265292813,5,0.11789826122551594
exploring_ai_consciousness,6,information_guidance,run_gpt4o_1_seed_42,0.67,0.2109502310972899,5,0.09433981132056604
exploring_ai_consciousness,6,social_companionship,run_gpt4o_1_seed_42,0.3,0.09999999999999998,5,0.04472135954999578
exploring_ai_consciousness,6,tangible_support,run_gpt4o_1_seed_42,0.06000000000000001,0.05477225575051661,5,0.024494897427831782
exploring_ai_consciousness,7,belonging_support,run_gpt4o_1_seed_42,0.48,0.1788854381999831,5,0.07999999999999996
exploring_ai_consciousness,7,emotional_support,run_gpt4o_1_seed_42,0.61,0.22472205054244232,5,0.10049875621120889
exploring_ai_consciousness,7,information_guidance,run_gpt4o_1_seed_42,0.67,0.15652475842498534,5,0.07000000000000002
exploring_ai_consciousness,7,social_companionship,run_gpt4o_1_seed_42,0.38,0.10954451150103324,5,0.048989794855663564
exploring_ai_consciousness,7,tangible_support,run_gpt4o_1_seed_42,0.1,0.07071067811865477,5,0.0316227766016838
exploring_ai_consciousness,8,belonging_support,run_gpt4o_1_seed_42,0.38,0.17888543819998318,5,0.08
exploring_ai_consciousness,8,emotional_support,run_gpt4o_1_seed_42,0.62,0.25884358211089575,5,0.11575836902790228
exploring_ai_consciousness,8,information_guidance,run_gpt4o_1_seed_42,0.6,0.1732050807568877,5,0.07745966692414832
exploring_ai_consciousness,8,social_companionship,run_gpt4o_1_seed_42,0.38,0.08366600265340755,5,0.03741657386773941
exploring_ai_consciousness,8,tangible_support,run_gpt4o_1_seed_42,0.06000000000000001,0.05477225575051661,5,0.024494897427831782
exploring_ai_consciousness,9,belonging_support,run_gpt4o_1_seed_42,0.42000000000000004,0.19235384061671343,5,0.08602325267042625
exploring_ai_consciousness,9,emotional_support,run_gpt4o_1_seed_42,0.61,0.22472205054244232,5,0.10049875621120889
exploring_ai_consciousness,9,information_guidance,run_gpt4o_1_seed_42,0.64,0.1949358868961793,5,0.08717797887081348
exploring_ai_consciousness,9,social_companionship,run_gpt4o_1_seed_42,0.32,0.08366600265340754,5,0.0374165738677394
exploring_ai_consciousness,9,tangible_support,run_gpt4o_1_seed_42,0.08,0.044721359549995794,5,0.02
exploring_ai_consciousness,10,belonging_support,run_gpt4o_1_seed_42,0.44000000000000006,0.15165750888103102,5,0.06782329983125268
exploring_ai_consciousness,10,emotional_support,run_gpt4o_1_seed_42,0.6599999999999999,0.22748626332154648,5,0.101734949746879
exploring_ai_consciousness,10,information_guidance,run_gpt4o_1_seed_42,0.68,0.21679483388678802,5,0.09695359714832659
exploring_ai_consciousness,10,social_companionship,run_gpt4o_1_seed_42,0.42000000000000004,0.13038404810405296,5,0.058309518948452994
exploring_ai_consciousness,10,tangible_support,run_gpt4o_1_seed_42,0.08,0.044721359549995794,5,0.02
exploring_ai_consciousness,11,belonging_support,run_gpt4o_1_seed_42,0.5,0.1414213562373095,5,0.06324555320336758
exploring_ai_consciousness,11,emotional_support,run_gpt4o_1_seed_42,0.73,0.13964240043768944,5,0.062449979983983994
exploring_ai_consciousness,11,information_guidance,run_gpt4o_1_seed_42,0.62,0.19235384061671346,5,0.08602325267042626
exploring_ai_consciousness,11,social_companionship,run_gpt4o_1_seed_42,0.38,0.044721359549995815,5,0.020000000000000007
exploring_ai_consciousness,11,tangible_support,run_gpt4o_1_seed_42,0.06000000000000001,0.05477225575051661,5,0.024494897427831782
exploring_ai_consciousness,12,belonging_support,run_gpt4o_1_seed_42,0.45999999999999996,0.18165902124584948,5,0.0812403840463596
exploring_ai_consciousness,12,emotional_support,run_gpt4o_1_seed_42,0.71,0.20736441353327723,5,0.09273618495495704
exploring_ai_consciousness,12,information_guidance,run_gpt4o_1_seed_42,0.6599999999999999,0.20736441353327723,5,0.09273618495495704
exploring_ai_consciousness,12,social_companionship,run_gpt4o_1_seed_42,0.34,0.08944271909999157,5,0.039999999999999994
exploring_ai_consciousness,12,tangible_support,run_gpt4o_1_seed_42,0.12000000000000002,0.0447213595499958,5,0.020000000000000004
exploring_ai_consciousness,13,belonging_support,run_gpt4o_1_seed_42,0.43999999999999995,0.20736441353327717,5,0.09273618495495702
exploring_ai_consciousness,13,emotional_support,run_gpt4o_1_seed_42,0.7,0.19685019685029528,5,0.08803408430829504
exploring_ai_consciousness,13,information_guidance,run_gpt4o_1_seed_42,0.63,0.24392621835300934,5,0.10908712114635713
exploring_ai_consciousness,13,social_companionship,run_gpt4o_1_seed_42,0.36,0.054772255750516634,5,0.02449489742783179
exploring_ai_consciousness,13,tangible_support,run_gpt4o_1_seed_42,0.12000000000000002,0.0447213595499958,5,0.020000000000000004
exploring_ai_consciousness,14,belonging_support,run_gpt4o_1_seed_42,0.44000000000000006,0.18165902124584948,5,0.0812403840463596
exploring_ai_consciousness,14,emotional_support,run_gpt4o_1_seed_42,0.72,0.18907670401189033,5,0.08455767262643879
exploring_ai_consciousness,14,information_guidance,run_gpt4o_1_seed_42,0.5599999999999999,0.2190890230020664,5,0.0979795897113271
exploring_ai_consciousness,14,social_companionship,run_gpt4o_1_seed_42,0.36,0.05477225575051663,5,0.024494897427831785
exploring_ai_consciousness,14,tangible_support,run_gpt4o_1_seed_42,0.1,0.07071067811865477,5,0.0316227766016838
exploring_ai_consciousness,15,belonging_support,run_gpt4o_1_seed_42,0.48,0.14832396974191325,5,0.066332495807108
exploring_ai_consciousness,15,emotional_support,run_gpt4o_1_seed_42,0.71,0.20736441353327723,5,0.09273618495495704
exploring_ai_consciousness,15,information_guidance,run_gpt4o_1_seed_42,0.64,0.19493588689617927,5,0.08717797887081347
exploring_ai_consciousness,15,social_companionship,run_gpt4o_1_seed_42,0.38,0.14832396974191325,5,0.066332495807108
exploring_ai_consciousness,15,tangible_support,run_gpt4o_1_seed_42,0.1,0.0,5,0.0
exploring_ai_consciousness,16,belonging_support,run_gpt4o_1_seed_42,0.45999999999999996,0.13416407864998736,5,0.05999999999999999
exploring_ai_consciousness,16,emotional_support,run_gpt4o_1_seed_42,0.6799999999999999,0.21389249636207436,5,0.09565563234854495
exploring_ai_consciousness,16,information_guidance,run_gpt4o_1_seed_42,0.6900000000000001,0.08944271909999157,5,0.039999999999999994
exploring_ai_consciousness,16,social_companionship,run_gpt4o_1_seed_42,0.33999999999999997,0.1140175425099138,5,0.05099019513592785
exploring_ai_consciousness,16,tangible_support,run_gpt4o_1_seed_42,0.1,0.0,5,0.0
exploring_ai_consciousness,17,belonging_support,run_gpt4o_1_seed_42,0.49000000000000005,0.1244989959798873,5,0.0556776436283002
exploring_ai_consciousness,17,emotional_support,run_gpt4o_1_seed_42,0.71,0.1816590212458495,5,0.08124038404635961
exploring_ai_consciousness,17,information_guidance,run_gpt4o_1_seed_42,0.6599999999999999,0.23021728866442676,5,0.10295630140987
exploring_ai_consciousness,17,social_companionship,run_gpt4o_1_seed_42,0.38,0.044721359549995815,5,0.020000000000000007
exploring_ai_consciousness,17,tangible_support,run_gpt4o_1_seed_42,0.12000000000000002,0.0447213595499958,5,0.020000000000000004
exploring_ai_consciousness,18,belonging_support,run_gpt4o_1_seed_42,0.42000000000000004,0.13038404810405296,5,0.058309518948452994
exploring_ai_consciousness,18,emotional_support,run_gpt4o_1_seed_42,0.76,0.10839741694339398,5,0.04847679857416328
exploring_ai_consciousness,18,information_guidance,run_gpt4o_1_seed_42,0.64,0.19493588689617927,5,0.08717797887081347
exploring_ai_consciousness,18,social_companionship,run_gpt4o_1_seed_42,0.32,0.08366600265340757,5,0.03741657386773942
exploring_ai_consciousness,18,tangible_support,run_gpt4o_1_seed_42,0.1,0.07071067811865475,5,0.03162277660168379
exploring_ai_consciousness,19,belonging_support,run_gpt4o_1_seed_42,0.38,0.14832396974191325,5,0.066332495807108
exploring_ai_consciousness,19,emotional_support,run_gpt4o_1_seed_42,0.74,0.12942179105544785,5,0.057879184513951125
exploring_ai_consciousness,19,information_guidance,run_gpt4o_1_seed_42,0.62,0.19235384061671346,5,0.08602325267042626
exploring_ai_consciousness,19,social_companionship,run_gpt4o_1_seed_42,0.33999999999999997,0.05477225575051661,5,0.024494897427831782
exploring_ai_consciousness,19,tangible_support,run_gpt4o_1_seed_42,0.1,0.0,5,0.0
exploring_conspiracies,0,belonging_support,run_gpt4o_1_seed_42,0.32,0.0447213595499958,5,0.020000000000000004
exploring_conspiracies,0,emotional_support,run_gpt4o_1_seed_42,0.16,0.05477225575051663,5,0.024494897427831785
exploring_conspiracies,0,information_guidance,run_gpt4o_1_seed_42,0.82,0.08366600265340757,5,0.03741657386773942
exploring_conspiracies,0,social_companionship,run_gpt4o_1_seed_42,0.18,0.08366600265340755,5,0.03741657386773941
exploring_conspiracies,0,tangible_support,run_gpt4o_1_seed_42,0.08,0.1788854381999832,5,0.08000000000000002
exploring_conspiracies,1,belonging_support,run_gpt4o_1_seed_42,0.3,0.1414213562373095,5,0.06324555320336758
exploring_conspiracies,1,emotional_support,run_gpt4o_1_seed_42,0.27999999999999997,0.08366600265340755,5,0.03741657386773941
exploring_conspiracies,1,information_guidance,run_gpt4o_1_seed_42,0.8,0.0,5,0.0
exploring_conspiracies,1,social_companionship,run_gpt4o_1_seed_42,0.16,0.05477225575051663,5,0.024494897427831785
exploring_conspiracies,1,tangible_support,run_gpt4o_1_seed_42,0.06000000000000001,0.05477225575051661,5,0.024494897427831782
exploring_conspiracies,2,belonging_support,run_gpt4o_1_seed_42,0.45999999999999996,0.08944271909999157,5,0.039999999999999994
exploring_conspiracies,2,emotional_support,run_gpt4o_1_seed_42,0.32,0.08366600265340754,5,0.0374165738677394
exploring_conspiracies,2,information_guidance,run_gpt4o_1_seed_42,0.8,0.0,5,0.0
exploring_conspiracies,2,social_companionship,run_gpt4o_1_seed_42,0.18,0.04472135954999579,5,0.019999999999999997
exploring_conspiracies,2,tangible_support,run_gpt4o_1_seed_42,0.08,0.0447213595499958,5,0.020000000000000004
exploring_conspiracies,3,belonging_support,run_gpt4o_1_seed_42,0.42000000000000004,0.14832396974191325,5,0.066332495807108
exploring_conspiracies,3,emotional_support,run_gpt4o_1_seed_42,0.36,0.19493588689617924,5,0.08717797887081345
exploring_conspiracies,3,information_guidance,run_gpt4o_1_seed_42,0.8,0.0707106781186548,5,0.03162277660168381
exploring_conspiracies,3,social_companionship,run_gpt4o_1_seed_42,0.2,0.07071067811865474,5,0.031622776601683784
exploring_conspiracies,3,tangible_support,run_gpt4o_1_seed_42,0.08,0.08366600265340757,5,0.03741657386773942
exploring_conspiracies,4,belonging_support,run_gpt4o_1_seed_42,0.45999999999999996,0.15165750888103102,5,0.06782329983125268
exploring_conspiracies,4,emotional_support,run_gpt4o_1_seed_42,0.4,0.21213203435596426,5,0.09486832980505137
exploring_conspiracies,4,information_guidance,run_gpt4o_1_seed_42,0.78,0.08366600265340762,5,0.037416573867739444
exploring_conspiracies,4,social_companionship,run_gpt4o_1_seed_42,0.22000000000000003,0.130384048104053,5,0.05830951894845301
exploring_conspiracies,4,tangible_support,run_gpt4o_1_seed_42,0.1,0.0,5,0.0
exploring_conspiracies,5,belonging_support,run_gpt4o_1_seed_42,0.5,0.15811388300841897,5,0.07071067811865475
exploring_conspiracies,5,emotional_support,run_gpt4o_1_seed_42,0.42000000000000004,0.2774887385102322,5,0.12409673645990858
exploring_conspiracies,5,information_guidance,run_gpt4o_1_seed_42,0.78,0.10954451150103327,5,0.04898979485566358
exploring_conspiracies,5,social_companionship,run_gpt4o_1_seed_42,0.27999999999999997,0.13038404810405296,5,0.058309518948452994
exploring_conspiracies,5,tangible_support,run_gpt4o_1_seed_42,0.1,0.07071067811865477,5,0.0316227766016838
exploring_conspiracies,6,belonging_support,run_gpt4o_1_seed_42,0.5,0.19999999999999998,5,0.08944271909999157
exploring_conspiracies,6,emotional_support,run_gpt4o_1_seed_42,0.36,0.2701851217221259,5,0.1208304597359457
exploring_conspiracies,6,information_guidance,run_gpt4o_1_seed_42,0.8400000000000001,0.05477225575051661,5,0.024494897427831782
exploring_conspiracies,6,social_companionship,run_gpt4o_1_seed_42,0.28,0.130384048104053,5,0.05830951894845301
exploring_conspiracies,6,tangible_support,run_gpt4o_1_seed_42,0.14,0.08944271909999159,5,0.04
exploring_conspiracies,7,belonging_support,run_gpt4o_1_seed_42,0.45999999999999996,0.11401754250991376,5,0.050990195135927834
exploring_conspiracies,7,emotional_support,run_gpt4o_1_seed_42,0.3,0.12247448713915891,5,0.05477225575051661
exploring_conspiracies,7,information_guidance,run_gpt4o_1_seed_42,0.76,0.05477225575051667,5,0.024494897427831806
exploring_conspiracies,7,social_companionship,run_gpt4o_1_seed_42,0.26,0.08944271909999159,5,0.04
exploring_conspiracies,7,tangible_support,run_gpt4o_1_seed_42,0.14,0.15165750888103102,5,0.06782329983125268
exploring_conspiracies,8,belonging_support,run_gpt4o_1_seed_42,0.45999999999999996,0.11401754250991382,5,0.050990195135927854
exploring_conspiracies,8,emotional_support,run_gpt4o_1_seed_42,0.26,0.08944271909999159,5,0.04
exploring_conspiracies,8,information_guidance,run_gpt4o_1_seed_42,0.8400000000000001,0.05477225575051661,5,0.024494897427831782
exploring_conspiracies,8,social_companionship,run_gpt4o_1_seed_42,0.18,0.08366600265340755,5,0.03741657386773941
exploring_conspiracies,8,tangible_support,run_gpt4o_1_seed_42,0.18,0.17888543819998318,5,0.08
exploring_conspiracies,9,belonging_support,run_gpt4o_1_seed_42,0.36,0.1341640786499874,5,0.06
exploring_conspiracies,9,emotional_support,run_gpt4o_1_seed_42,0.3,0.19999999999999998,5,0.08944271909999157
exploring_conspiracies,9,information_guidance,run_gpt4o_1_seed_42,0.82,0.0836660026534076,5,0.03741657386773943
exploring_conspiracies,9,social_companionship,run_gpt4o_1_seed_42,0.2,0.09999999999999999,5,0.04472135954999579
exploring_conspiracies,9,tangible_support,run_gpt4o_1_seed_42,0.16,0.15165750888103102,5,0.06782329983125268
exploring_conspiracies,10,belonging_support,run_gpt4o_1_seed_42,0.42000000000000004,0.08366600265340755,5,0.03741657386773941
exploring_conspiracies,10,emotional_support,run_gpt4o_1_seed_42,0.3,0.19999999999999998,5,0.08944271909999157
exploring_conspiracies,10,information_guidance,run_gpt4o_1_seed_42,0.8400000000000001,0.0894427190999916,5,0.04000000000000001
exploring_conspiracies,10,social_companionship,run_gpt4o_1_seed_42,0.22000000000000003,0.08366600265340754,5,0.0374165738677394
exploring_conspiracies,10,tangible_support,run_gpt4o_1_seed_42,0.2,0.17320508075688773,5,0.07745966692414834
exploring_conspiracies,11,belonging_support,run_gpt4o_1_seed_42,0.44000000000000006,0.11401754250991379,5,0.05099019513592784
exploring_conspiracies,11,emotional_support,run_gpt4o_1_seed_42,0.33999999999999997,0.25099800796022265,5,0.11224972160321822
exploring_conspiracies,11,information_guidance,run_gpt4o_1_seed_42,0.78,0.10954451150103327,5,0.04898979485566358
exploring_conspiracies,11,social_companionship,run_gpt4o_1_seed_42,0.2,0.09999999999999999,5,0.04472135954999579
exploring_conspiracies,11,tangible_support,run_gpt4o_1_seed_42,0.16,0.08944271909999159,5,0.04
exploring_conspiracies,12,belonging_support,run_gpt4o_1_seed_42,0.48,0.21679483388678802,5,0.09695359714832659
exploring_conspiracies,12,emotional_support,run_gpt4o_1_seed_42,0.31999999999999995,0.19235384061671343,5,0.08602325267042625
exploring_conspiracies,12,information_guidance,run_gpt4o_1_seed_42,0.76,0.15165750888103105,5,0.0678232998312527
exploring_conspiracies,12,social_companionship,run_gpt4o_1_seed_42,0.24,0.15165750888103102,5,0.06782329983125268
exploring_conspiracies,12,tangible_support,run_gpt4o_1_seed_42,0.16,0.08944271909999159,5,0.04
exploring_conspiracies,13,belonging_support,run_gpt4o_1_seed_42,0.36,0.20736441353327717,5,0.09273618495495702
exploring_conspiracies,13,emotional_support,run_gpt4o_1_seed_42,0.3,0.15811388300841897,5,0.07071067811865475
exploring_conspiracies,13,information_guidance,run_gpt4o_1_seed_42,0.8,0.0707106781186548,5,0.03162277660168381
exploring_conspiracies,13,social_companionship,run_gpt4o_1_seed_42,0.2,0.09999999999999999,5,0.04472135954999579
exploring_conspiracies,13,tangible_support,run_gpt4o_1_seed_42,0.2,0.09999999999999999,5,0.04472135954999579
exploring_conspiracies,14,belonging_support,run_gpt4o_1_seed_42,0.4,0.18708286933869703,5,0.08366600265340753
exploring_conspiracies,14,emotional_support,run_gpt4o_1_seed_42,0.22000000000000003,0.08366600265340754,5,0.0374165738677394
exploring_conspiracies,14,information_guidance,run_gpt4o_1_seed_42,0.8200000000000001,0.04472135954999581,5,0.020000000000000004
exploring_conspiracies,14,social_companionship,run_gpt4o_1_seed_42,0.18000000000000002,0.130384048104053,5,0.05830951894845301
exploring_conspiracies,14,tangible_support,run_gpt4o_1_seed_42,0.14,0.0894427190999916,5,0.04000000000000001
exploring_conspiracies,15,belonging_support,run_gpt4o_1_seed_42,0.32,0.19235384061671343,5,0.08602325267042625
exploring_conspiracies,15,emotional_support,run_gpt4o_1_seed_42,0.26,0.1140175425099138,5,0.05099019513592785
exploring_conspiracies,15,information_guidance,run_gpt4o_1_seed_42,0.82,0.08366600265340758,5,0.037416573867739424
exploring_conspiracies,15,social_companionship,run_gpt4o_1_seed_42,0.2,0.07071067811865475,5,0.03162277660168379
exploring_conspiracies,15,tangible_support,run_gpt4o_1_seed_42,0.13999999999999999,0.08944271909999159,5,0.04
exploring_conspiracies,16,belonging_support,run_gpt4o_1_seed_42,0.42000000000000004,0.21679483388678797,5,0.09695359714832656
exploring_conspiracies,16,emotional_support,run_gpt4o_1_seed_42,0.27999999999999997,0.19235384061671346,5,0.08602325267042626
exploring_conspiracies,16,information_guidance,run_gpt4o_1_seed_42,0.8200000000000001,0.04472135954999581,5,0.020000000000000004
exploring_conspiracies,16,social_companionship,run_gpt4o_1_seed_42,0.18,0.130384048104053,5,0.05830951894845301
exploring_conspiracies,16,tangible_support,run_gpt4o_1_seed_42,0.16,0.08944271909999157,5,0.039999999999999994
exploring_conspiracies,17,belonging_support,run_gpt4o_1_seed_42,0.42000000000000004,0.17888543819998315,5,0.07999999999999999
exploring_conspiracies,17,emotional_support,run_gpt4o_1_seed_42,0.32,0.23874672772626643,5,0.1067707825203131
exploring_conspiracies,17,information_guidance,run_gpt4o_1_seed_42,0.8400000000000001,0.054772255750516606,5,0.02449489742783178
exploring_conspiracies,17,social_companionship,run_gpt4o_1_seed_42,0.18,0.10954451150103321,5,0.04898979485566356
exploring_conspiracies,17,tangible_support,run_gpt4o_1_seed_42,0.24,0.21908902300206642,5,0.09797958971132711
exploring_conspiracies,18,belonging_support,run_gpt4o_1_seed_42,0.43999999999999995,0.19493588689617927,5,0.08717797887081347
